,tweets
2109,"RT @THR: The Grand Budapest Hotel wins Best Motion Picture, Comedy or Musical #GoldenGlobes  http://t.co/1GXGBQydTi"
2110,"RT @HuffingtonPost: Best Motion Picture, Musical or Comedy goes to The Grand Budapest Hotel #GoldenGlobes"
2111,"RT @HuffingtonPost: Best Motion Picture, Musical or Comedy goes to The Grand Budapest Hotel #GoldenGlobes"
2112,"""@HuffingtonPost: Best Motion Picture, Musical or Comedy goes to The Grand Budapest Hotel #GoldenGlobes"" Oh beee sonunda!"
2113,"RT @HuffingtonPost: Best Motion Picture, Musical or Comedy goes to The Grand Budapest Hotel #GoldenGlobes"
2114,"RT @HuffingtonPost: Best Motion Picture, Musical or Comedy goes to The Grand Budapest Hotel #GoldenGlobes"
2115,"“@HuffPostEnt: Whoa! Best motion picture, comedy or musical goes to The Grand Budapest Hotel #GoldenGlobes”. Love it!!"
2116,"RT @CineplexMovies: Best Motion Picture, Comedy or Musical goes to... THE GRAND BUDAPEST HOTEL #GoldenGlobes"
2117,"Best Motion Picture Comedy or Musical @goldenglobes goes to Grand Budapest Hotel! 

#GoldenGIobes @goldenglobes"
2118,The Grand Budapest Hotel wins for Best Motion Picture- Comedy or Musical #GoldenGlobes
2119,The Grand Budapest Hotel wins Best Motion Picture - Comedy or Musical. What? Why? #GoldenGlobes
2120,"RT @InStyle: #TheGrandBudapestHotel wins for Best Motion Picture, Musical or Comedy! #GoldenGlobes"
2121,"RT @USATODAY: ""The Grand Budapest Hotel"" wins for best motion picture (comedy or musical)! #GoldenGlobes"
2122,"RT @eonline: The Grand Budapest Hotel wins for Best Motion Picture, Musical or Comedy at the #GoldenGlobes! http://t.co/s3JgGA4ssO"
2123,Motion Picture-comedy or musical goes to #TheGrandBudapestHotel #goldenglobes #YEAZ
2124,"Such a great surprise! RT @HuffingtonPost Best Motion Picture, Musical or Comedy goes to The Grand Budapest Hotel #GoldenGlobes"
2125,"RT @peterhowellfilm: THE GRAND BUDAPEST HOTEL wins Best Motion Picture, Comedy/Musical.
#GoldenGlobes http://t.co/oB9SVFi1KJ"
2126,"RT @HuffingtonPost: Best Motion Picture, Musical or Comedy goes to The Grand Budapest Hotel #GoldenGlobes"
2127,Winner: Best Motion Picture in a Comedy/Musical: The Grand Budapest Hotel http://t.co/6ZKk8b6n9L #GoldenGlobes2015 http://t.co/QyqIaYelos
2128,"RT @THR: The Grand Budapest Hotel wins Best Motion Picture, Comedy or Musical #GoldenGlobes  http://t.co/1GXGBQydTi"
2129,Best Motion Picture Comedy or Musical goes to #TheGrandBudapestHotel! #GoldenGlobes
2130,"RT @NYMag: RT @vulture: Best motion picture, comedy or musical goes to THE GRAND BUDAPEST HOTEL! #GoldenGlobes"
2131,"RT @nbc: The Grand Budapest Hotel wins Best Motion Picture, Comedy or Musical. Congrats to the cast and crew! #GoldenGlobes"
2132,"RT @HuffingtonPost: Best Motion Picture, Musical or Comedy goes to The Grand Budapest Hotel #GoldenGlobes"
2133,"RT @CineplexMovies: Best Motion Picture, Comedy or Musical goes to... THE GRAND BUDAPEST HOTEL #GoldenGlobes"
2134,"RT @HuffingtonPost: Best Motion Picture, Musical or Comedy goes to The Grand Budapest Hotel #GoldenGlobes"
2135,"“@eonline: The Grand Budapest Hotel wins for Best Motion Picture, Musical or Comedy at the #GoldenGlobes! http://t.co/uhnzFamIPk” // genial!"
2136,"The Grand Budapest wins Best Motion Picture, Comedy or Musical #GoldenGlobes #TheGrandBudapestHotel"
2137,Winner for Best Motion Picture Comedy or Musical goes to... Grand Budapest Hotel! #GoldenGlobes
2138,"RT @nbc: The Grand Budapest Hotel wins Best Motion Picture, Comedy or Musical. Congrats to the cast and crew! #GoldenGlobes"
2139,"RT @InStyle: #TheGrandBudapestHotel wins for Best Motion Picture, Musical or Comedy! #GoldenGlobes"
2140,"RT @USATODAY: ""The Grand Budapest Hotel"" wins for best motion picture (comedy or musical)! #GoldenGlobes"
2141,Winner for Best Motion Picture - Comedy or Musical - The Grand Budapest Hotel - #GoldenGlobes
2142,"RT @nbc: The Grand Budapest Hotel wins Best Motion Picture, Comedy or Musical. Congrats to the cast and crew! #GoldenGlobes"
2143,"RT @screencrushnews: WINNER: THE GRAND BUDAPEST HOTEL -- Best Motion Picture, Comedy or Musical #GoldenGlobes"
2144,"RT @HuffingtonPost: Best Motion Picture, Musical or Comedy goes to The Grand Budapest Hotel #GoldenGlobes"
2145,"RT @THR: The Grand Budapest Hotel wins Best Motion Picture, Comedy or Musical #GoldenGlobes  http://t.co/1GXGBQydTi"
2146,"RT @eonline: The Grand Budapest Hotel wins for Best Motion Picture, Musical or Comedy at the #GoldenGlobes! http://t.co/s3JgGA4ssO"
2147,"RT @eonline: The Grand Budapest Hotel wins for Best Motion Picture, Musical or Comedy at the #GoldenGlobes! http://t.co/s3JgGA4ssO"
2148,"RT @THR: The Grand Budapest Hotel wins Best Motion Picture, Comedy or Musical #GoldenGlobes  http://t.co/1GXGBQydTi"
2149,"""The Grand Budapest Hotel"" wins for Best Motion Picture, Comedy or Musical at the #GoldenGlobes http://t.co/E6dpDb1VfX"
2150,"RT @THR: The Grand Budapest Hotel wins Best Motion Picture, Comedy or Musical #GoldenGlobes  http://t.co/1GXGBQydTi"
2152,"The award for best comedy or musical motion picture goes to ""The Grand Budapest Hotel"" #GoldenGlobes"
2153,"RT @THR: The Grand Budapest Hotel wins Best Motion Picture, Comedy or Musical #GoldenGlobes  http://t.co/1GXGBQydTi"
2154,Best Motion Picture for comedy/musical GOES TO: The Grand Budapest Hotel!!! OMG YAYA! #GoldenGlobes
2155,"Aaaaaand ""The Grand Budapest Hotel' wins Best Motion Picture- Comedy or Musical. Congrats to Wes http://t.co/ct1eI5dQUt #GoldenGlobes"
2156,RT @voxdotcom: The Golden Globe for Best Motion Picture (Comedy or Musical) goes to... The Grand Budapest Hotel.
2157,"RT @NYMag: RT @vulture: Best motion picture, comedy or musical goes to THE GRAND BUDAPEST HOTEL! #GoldenGlobes"
2158,"RT @nbc: The Grand Budapest Hotel wins Best Motion Picture, Comedy or Musical. Congrats to the cast and crew! #GoldenGlobes"
2159,"“@HuffingtonPost: Best Motion Picture, Musical or Comedy goes to The Grand Budapest Hotel #GoldenGlobes” thank God ésta si la vi :)"
2160,"RT @InStyle: #TheGrandBudapestHotel wins for Best Motion Picture, Musical or Comedy! #GoldenGlobes"
2161,"RT @CBSThisMorning: The Grand Budapest Hotel wins the #GoldenGlobes Award for best motion picture, comedy or musical"
2163,"RT @Culturalist: Congratulations to #GrandBudapestHotel! #GoldenGlobe Winner for Best Motion Picture, Musical or Comedy! http://t.co/CkA01l…"
2164,#TheGrandBudapestHotel wins Best Motion Picture Comedy or Musical. #GoldenGlobes
2165,"RT @THR: The Grand Budapest Hotel wins Best Motion Picture, Comedy or Musical #GoldenGlobes  http://t.co/1GXGBQydTi"
2166,"RT @HuffingtonPost: Best Motion Picture, Musical or Comedy goes to The Grand Budapest Hotel #GoldenGlobes"
2167,"RT @eonline: The Grand Budapest Hotel wins for Best Motion Picture, Musical or Comedy at the #GoldenGlobes! http://t.co/s3JgGA4ssO"
2168,"RT @eonline: The Grand Budapest Hotel wins for Best Motion Picture, Musical or Comedy at the #GoldenGlobes! http://t.co/s3JgGA4ssO"
2169,"The Grand Budapest Hotel wins for best motion picture, comedy or musical #GoldenGlobes"
2170,"The Grand Budapest Hotel wins best motion picture comedy or musical.
#GoldenGlobes"
2171,RT @WCSH6: Best motion picture comedy or musical goes to The Grand Budapest Hotel #GoldenGlobes
2172,"RT @USATODAY: ""The Grand Budapest Hotel"" wins for best motion picture (comedy or musical)! #GoldenGlobes"
2173,"RT @CineplexMovies: Best Motion Picture, Comedy or Musical goes to... THE GRAND BUDAPEST HOTEL #GoldenGlobes"
2174,"RT @NYMag: RT @vulture: Best motion picture, comedy or musical goes to THE GRAND BUDAPEST HOTEL! #GoldenGlobes"
2175,"RT @eonline: The Grand Budapest Hotel wins for Best Motion Picture, Musical or Comedy at the #GoldenGlobes! http://t.co/s3JgGA4ssO"
2176,"RT @THR: The Grand Budapest Hotel wins Best Motion Picture, Comedy or Musical #GoldenGlobes  http://t.co/1GXGBQydTi"
2177,"RT @HuffingtonPost: Best Motion Picture, Musical or Comedy goes to The Grand Budapest Hotel #GoldenGlobes"
2178,"RT @NYMag: RT @vulture: Best motion picture, comedy or musical goes to THE GRAND BUDAPEST HOTEL! #GoldenGlobes"
2179,"RT @InStyle: #TheGrandBudapestHotel wins for Best Motion Picture, Musical or Comedy! #GoldenGlobes"
2180,"RT @THR: The Grand Budapest Hotel wins Best Motion Picture, Comedy or Musical #GoldenGlobes  http://t.co/1GXGBQydTi"
2181,The Grand Budapest Hotel wins Best motion picture comedy or musical. #GoldenGlobes
2182,"RT @THR: The Grand Budapest Hotel wins Best Motion Picture, Comedy or Musical #GoldenGlobes  http://t.co/1GXGBQydTi"
2183,"RT @nbc: The Grand Budapest Hotel wins Best Motion Picture, Comedy or Musical. Congrats to the cast and crew! #GoldenGlobes"
2184,"This is a surprise: #TheGrandBudapestHotel wins Best Motion Picture, Comedy or Musical. Wasn't my fave this year... #GoldenGlobes"
2185,"RT @nbc: The Grand Budapest Hotel wins Best Motion Picture, Comedy or Musical. Congrats to the cast and crew! #GoldenGlobes"
2186,"RT @eonline: The Grand Budapest Hotel wins for Best Motion Picture, Musical or Comedy at the #GoldenGlobes! http://t.co/s3JgGA4ssO"
2187,"RT @NYMag: RT @vulture: Best motion picture, comedy or musical goes to THE GRAND BUDAPEST HOTEL! #GoldenGlobes"
2188,"RT @nbc: The Grand Budapest Hotel wins Best Motion Picture, Comedy or Musical. Congrats to the cast and crew! #GoldenGlobes"
2189,"RT @HuffingtonPost: Best Motion Picture, Musical or Comedy goes to The Grand Budapest Hotel #GoldenGlobes"
2190,"RT @eonline: The Grand Budapest Hotel wins for Best Motion Picture, Musical or Comedy at the #GoldenGlobes! http://t.co/s3JgGA4ssO"
2191,"RT @nbc: The Grand Budapest Hotel wins Best Motion Picture, Comedy or Musical. Congrats to the cast and crew! #GoldenGlobes"
2192,"he Grand Budapest Hotel wins for Best Motion Picture, Musical or Comedy at the #GoldenGlobes"
2193,"The Grand Budapest Hotel wins Best Motion Picture- Comedy or Musical at the #GoldenGlobes

http://t.co/xkCv33JngI"
2194,"RT @NYMag: RT @vulture: Best motion picture, comedy or musical goes to THE GRAND BUDAPEST HOTEL! #GoldenGlobes"
2195,"RT @nbc: The Grand Budapest Hotel wins Best Motion Picture, Comedy or Musical. Congrats to the cast and crew! #GoldenGlobes"
2196,RT @outmagazine: #GrandBudapestHotel wins best motion picture (comedy or musical)! #GoldenGlobes
2197,"“@eonline: The Grand Budapest Hotel wins for Best Motion Picture, Musical or Comedy at the #GoldenGlobes! http://t.co/CLhLjy8JwM” 👌👌"
2198,"RT @NYMag: RT @vulture: Best motion picture, comedy or musical goes to THE GRAND BUDAPEST HOTEL! #GoldenGlobes"
2199,"YASSS❤️🎉 “@eonline: The Grand Budapest Hotel wins for Best Motion Picture, Musical or Comedy at the #GoldenGlobes! http://t.co/zabflzhqfz”"
2200,"RT @USATODAY: ""The Grand Budapest Hotel"" wins for best motion picture (comedy or musical)! #GoldenGlobes"
2201,"RT @NYMag: RT @vulture: Best motion picture, comedy or musical goes to THE GRAND BUDAPEST HOTEL! #GoldenGlobes"
2202,"#Winning Best motion picture, comedy or musical goes to The Grand Budapest Hotel. #GoldenGlobes"
2203,"RT @ForbesLife: The winner of Best Motion Picture, Musical or Comedy, is Wes Anderson's The Grand Budapest Hotel.  #GoldenGlobes http://t.c…"
2205,"RT @eonline: The Grand Budapest Hotel wins for Best Motion Picture, Musical or Comedy at the #GoldenGlobes! http://t.co/s3JgGA4ssO"
2206,"#GoldenGlobes award for best Motion Picture, Comedy or Musical goes to #GrandBudapestHotel"
2207,"RT @HuffingtonPost: Best Motion Picture, Musical or Comedy goes to The Grand Budapest Hotel #GoldenGlobes"
2208,"RT @eonline: The Grand Budapest Hotel wins for Best Motion Picture, Musical or Comedy at the #GoldenGlobes! http://t.co/s3JgGA4ssO"
2209,"The Grand Budapest Hotel wins Best Motion Picture, Musical or Comedy! #GoldenGlobes"
2210,"“@USATODAY: ""The Grand Budapest Hotel"" wins for best motion picture (comedy or musical)! #GoldenGlobes” 🙌❤️🙌"
2211,"RT @THR: The Grand Budapest Hotel wins Best Motion Picture, Comedy or Musical #GoldenGlobes  http://t.co/1GXGBQydTi"
2212,"RT @THR: The Grand Budapest Hotel wins Best Motion Picture, Comedy or Musical #GoldenGlobes  http://t.co/1GXGBQydTi"
2213,"RT @eonline: The Grand Budapest Hotel wins for Best Motion Picture, Musical or Comedy at the #GoldenGlobes! http://t.co/s3JgGA4ssO"
2214,"RT @HuffingtonPost: Best Motion Picture, Musical or Comedy goes to The Grand Budapest Hotel #GoldenGlobes"
2215,Grand Budapest Hotel wins Best Comedy of Musical Motion Picture! #GoldenGlobes
2216,"“@nbc: The Grand Budapest Hotel wins Best Motion Picture, Comedy or Musical. Congrats to the cast and crew! #GoldenGlobes” YEAH!!!! 😃😃😃"
2217,"And Best Motion Picture, Musical or Comedy goes to...Not BIRDMAN. Victory for GRAND BUDAPEST! VICTORY!!! #GoldenGlobes"
2218,"RT @eonline: The Grand Budapest Hotel wins for Best Motion Picture, Musical or Comedy at the #GoldenGlobes! http://t.co/s3JgGA4ssO"
2219,"RT @USATODAY: ""The Grand Budapest Hotel"" wins for best motion picture (comedy or musical)! #GoldenGlobes"
2220,"RT @peterhowellfilm: THE GRAND BUDAPEST HOTEL wins Best Motion Picture, Comedy/Musical.
#GoldenGlobes http://t.co/oB9SVFi1KJ"
2221,"Go #WesAnderson !!! “@HuffingtonPost: Best Motion Picture, Musical or Comedy goes to The Grand Budapest Hotel #GoldenGlobes”"
2222,"RT @eonline: The Grand Budapest Hotel wins for Best Motion Picture, Musical or Comedy at the #GoldenGlobes! http://t.co/s3JgGA4ssO"
2223,"RT @USATODAY: ""The Grand Budapest Hotel"" wins for best motion picture (comedy or musical)! #GoldenGlobes"
2224,"RT @THR: The Grand Budapest Hotel wins Best Motion Picture, Comedy or Musical #GoldenGlobes  http://t.co/1GXGBQydTi"
2226,"RT @latimesent: Best motion picture, comedy or musical goes to... The Grand Budapest Hotel #GoldenGlobes"
2227,"RT @ForbesLife: The winner of Best Motion Picture, Musical or Comedy, is Wes Anderson's The Grand Budapest Hotel.  #GoldenGlobes http://t.c…"
2228,"""The Grand Budapest Hotel"" wins best motion picture -- comedy or musical #GoldenGlobes"
2229,"“@HuffingtonPost: Best Motion Picture, Musical or Comedy goes to The Grand Budapest Hotel #GoldenGlobes” HELL YEAH"
2230,"RT @NYMag: RT @vulture: Best motion picture, comedy or musical goes to THE GRAND BUDAPEST HOTEL! #GoldenGlobes"
2231,Probably the biggest surprise of the night. The Grand Budapest Hotel wins for best motion picture comedy or musical. #GoldenGlobes @KNX1070
2232,"RT @eonline: The Grand Budapest Hotel wins for Best Motion Picture, Musical or Comedy at the #GoldenGlobes! http://t.co/s3JgGA4ssO"
2233,"RT @nbc: The Grand Budapest Hotel wins Best Motion Picture, Comedy or Musical. Congrats to the cast and crew! #GoldenGlobes"
2234,RT @voxdotcom: The Golden Globe for Best Motion Picture (Comedy or Musical) goes to... The Grand Budapest Hotel.
2235,"RT @Culturalist: Congratulations to #GrandBudapestHotel! #GoldenGlobe Winner for Best Motion Picture, Musical or Comedy! http://t.co/CkA01l…"
2236,"RT @NYMag: RT @vulture: Best motion picture, comedy or musical goes to THE GRAND BUDAPEST HOTEL! #GoldenGlobes"
2237,"RT @eonline: The Grand Budapest Hotel wins for Best Motion Picture, Musical or Comedy at the #GoldenGlobes! http://t.co/s3JgGA4ssO"
2239,Yay! RT @NewsBreaker: WINNER - @goldenglobes: Best Motion Picture - Comedy or Musical - The Grand Budapest Hotel
2240,Best Motion Picture Comedy or Musical goes to The Grand Budapest Hotel #GoldenGlobes http://t.co/sGwrJpSC5e
2241,Best Motion Picture - Comedy/Musical  goes to 'The Grand Budapest Hotel.' #GoldenGlobes
2242,"RT @eonline: The Grand Budapest Hotel wins for Best Motion Picture, Musical or Comedy at the #GoldenGlobes! http://t.co/s3JgGA4ssO"
2243,"RT @eonline: The Grand Budapest Hotel wins for Best Motion Picture, Musical or Comedy at the #GoldenGlobes! http://t.co/s3JgGA4ssO"
2244,Grand Budapest wins Best Motion Picture Comedy/Musical! #GoldenGlobes
2245,RT @voxdotcom: The Golden Globe for Best Motion Picture (Comedy or Musical) goes to... The Grand Budapest Hotel.
2246,"RT @GossipCop: #GoldenGlobes BEST MOTION PICTURE COMEDY OR MUSICAL Goes To ""The Grand Budapest Hotel"" http://t.co/f9BAH1THQt"
2247,"cool RT @eonline: The Grand Budapest Hotel wins for Best Motion Picture, Musical or Comedy at the #GoldenGlobes! http://t.co/qZZ3n3h9ZZ"
2248,"RT @WhoWhatWear: The Grand Budapest Hotel wins Best Motion Picture, Musical or Comedy! #GoldenGlobes"
2249,"RT @HuffingtonPost: Best Motion Picture, Musical or Comedy goes to The Grand Budapest Hotel #GoldenGlobes"
2250,"And the Golden Globe for Best motion picture, comedy or Musical goes to...the Grand Budapest Hotel. Applause #GoldenGIobes2015"
2251,"RT @eonline: The Grand Budapest Hotel wins for Best Motion Picture, Musical or Comedy at the #GoldenGlobes! http://t.co/s3JgGA4ssO"
2252,"""The Grand Budapest Hotel"" wins  Best Motion Picture, Musical or Comedy #GoldenGlobes"
2253,"RT @HuffingtonPost: Best Motion Picture, Musical or Comedy goes to The Grand Budapest Hotel #GoldenGlobes"
2254,"RT @nbc: The Grand Budapest Hotel wins Best Motion Picture, Comedy or Musical. Congrats to the cast and crew! #GoldenGlobes"
2255,"RT @HuffingtonPost: Best Motion Picture, Musical or Comedy goes to The Grand Budapest Hotel #GoldenGlobes"
2256,"Best Motion Picture, Comedy/Musical: THE GRAND BUDAPEST HOTEL! http://t.co/ZEo4DK7hEW #GoldenGlobes http://t.co/ZhvV0QLgX2"
2257,"“@nbc: The Grand Budapest Hotel wins Best Motion Picture, Comedy or Musical. Congrats to the cast and crew! #GoldenGlobes”"
2258,"RT @WhoWhatWear: The Grand Budapest Hotel wins Best Motion Picture, Musical or Comedy! #GoldenGlobes"
2259,"RT @HuffingtonPost: Best Motion Picture, Musical or Comedy goes to The Grand Budapest Hotel #GoldenGlobes"
2260,"Wait what?! RT @HuffingtonPost: Best Motion Picture, Musical or Comedy goes to The Grand Budapest Hotel #GoldenGlobes"
